chr14	100375586	100375890	.	1000	.	52.06991	-1.00000	4.91851	152	2.86	3.49	100375621	100375857	13.78689	118	100375555	100375879	42.20490	162
chr14	102754734	102755038	.	1000	.	50.67248	-1.00000	4.91851	152	3.07	3.68	102754806	102755042	16.77700	118	102754710	102755034	39.15863	162
chr10	70170449	70170753	.	1000	.	53.99559	-1.00000	4.91851	152	3.04	3.65	70170462	70170698	16.14004	118	70170440	70170764	39.77888	162
chr10	110843119	110843423	.	1000	.	59.51303	-1.00000	4.91851	152	3.01	3.62	110843155	110843391	15.50821	118	110843123	110843447	40.38258	162
chr11	75340680	75340984	.	1000	.	56.39877	-1.00000	4.91851	152	2.21	2.83	75340696	75340932	9.55181	118	75340671	75340995	46.31860	162
chr10	95783788	95784092	.	1000	.	56.49070	-1.00000	4.91851	152	2.21	2.84	95783819	95784055	9.59202	118	95783782	95784106	46.26297	162
chr11	109972230	109972337	.	1000	.	53.35755	-1.00000	4.91851	61	3.09	3.69	109972169	109972405	22.74826	118	109972159	109972483	33.10089	162
chr15	38048074	38048378	.	1000	.	57.32254	-1.00000	4.91851	152	3.12	3.72	38048097	38048333	20.41319	118	38048086	38048410	35.40492	162
chr13	40771063	40771367	.	1000	.	55.50816	-1.00000	4.91851	152	2.89	3.51	40771140	40771376	14.06653	118	40771091	40771415	41.74960	162
chr15	91857983	91858072	.	1000	.	56.17252	-1.00000	4.91851	49	2.93	3.55	91857901	91858137	26.95156	118	91857866	91858190	28.85064	162
chr11	47399841	47400145	.	1000	.	51.73204	-1.00000	4.91851	152	2.92	3.54	47399925	47400161	14.30423	118	47399797	47400121	41.48185	162
chr13	28423058	28423362	.	1000	.	58.60612	-1.00000	4.91851	152	3.05	3.66	28423075	28423311	16.40129	118	28423044	28423368	39.38314	162
chr15	34333217	34333521	.	1000	.	57.59415	-1.00000	4.91851	152	3.03	3.64	34333246	34333482	15.94785	118	34333205	34333529	39.82225	162
chr16	3234792	3235096	.	1000	.	51.61838	-1.00000	4.91851	152	2.92	3.54	3234833	3235069	14.35087	118	3234755	3235079	41.38626	162
chr11	121430332	121430636	.	1000	.	58.55273	-1.00000	4.91851	152	3.10	3.70	121430314	121430550	17.81102	118	121430320	121430644	37.88118	162
chr1	201683445	201683749	.	1000	.	55.26331	-1.00000	4.91851	152	3.10	3.70	201683472	201683708	18.79222	118	201683438	201683762	36.89840	162
chr12	131962105	131962409	.	1000	.	56.39160	-1.00000	4.91851	152	3.11	3.71	131962137	131962373	20.62476	118	131962095	131962419	35.02942	162
chr15	60720841	60721145	.	970	.	56.94096	-1.00000	4.91851	152	1.69	2.34	60720817	60721053	7.73908	118	60720863	60721187	47.86224	162
chr1	114346580	114346884	.	1000	.	54.56867	-1.00000	4.91851	152	2.71	3.34	114346639	114346875	12.53578	118	114346570	114346894	43.05127	162
chr10	17989929	17990018	.	1000	.	57.76737	-1.00000	4.91851	24	2.42	3.05	17989863	17990099	10.56904	118	17989791	17990115	45.01165	162
chr12	401408	401712	.	1000	.	49.55459	-1.00000	4.91851	152	3.09	3.70	401468	401704	17.63084	118	401358	401682	37.93170	162
chr13	98523764	98523840	.	1000	.	53.37366	-1.00000	4.91851	40	3.09	3.69	98523669	98523905	17.49204	118	98523642	98523966	38.03955	162
chr14	89681032	89681336	.	1000	.	53.77846	-1.00000	4.91851	152	2.70	3.33	89681086	89681322	12.40237	118	89681015	89681339	43.12127	162
chr16	11078030	11078334	.	1000	.	54.58306	-1.00000	4.91851	152	2.05	2.68	11078064	11078300	8.93740	118	11078029	11078353	46.57290	162
chr10	122487438	122487742	.	1000	.	54.75860	-1.00000	4.91851	152	2.80	3.42	122487472	122487708	13.22043	118	122487441	122487765	42.28758	162
chr10	49535139	49535443	.	1000	.	57.67096	-1.00000	4.91851	152	2.35	2.99	49535207	49535443	10.22502	118	49535129	49535453	45.28243	162
chr1	101407821	101408125	.	1000	.	52.52758	-1.00000	4.91851	152	3.09	3.69	101407880	101408116	18.47842	118	101407735	101408059	37.01042	162
chr14	50116548	50116852	.	1000	.	55.73070	-1.00000	4.91851	152	2.60	3.22	50116583	50116819	11.66842	118	50116559	50116883	43.81512	162
chr15	74400895	74401199	.	1000	.	55.86093	-1.00000	4.91851	152	3.09	3.69	74400929	74401165	18.24719	118	74400884	74401208	37.23620	162
chr14	35404835	35404938	.	1000	.	54.88664	-1.00000	4.91851	78	3.05	3.66	35404809	35405045	16.76278	118	35404724	35405048	38.69353	162
chr1	203340088	203340392	.	1000	.	59.94418	-1.00000	4.91851	152	3.10	3.70	203340095	203340331	19.75507	118	203340059	203340383	35.69714	162
chr1	145918549	145918853	.	1000	.	56.17699	-1.00000	4.91851	152	2.86	3.48	145918632	145918868	13.80120	118	145918541	145918865	41.61137	162
chr11	19525290	19525594	.	624	.	55.33666	-1.00000	4.91851	152	0.91	1.50	19525464	19525700	5.93053	118	19525281	19525605	49.44650	162
chr16	12536086	12536390	.	1000	.	53.80775	-1.00000	4.91851	152	3.08	3.69	12536142	12536378	18.77898	118	12536070	12536394	36.53627	162
chr12	101001832	101002136	.	1000	.	53.57720	-1.00000	4.91851	152	3.04	3.65	101001866	101002102	16.65537	118	101001835	101002159	38.63337	162
chr10	132571959	132572263	.	1000	.	55.86587	-1.00000	4.91851	152	3.08	3.68	132571994	132572230	17.52731	118	132571943	132572267	37.72195	162
chr1	109100093	109100397	.	1000	.	51.80024	-1.00000	4.91851	152	2.55	3.18	109100130	109100366	11.34563	118	109100067	109100391	43.90104	162
chr11	66868760	66869064	.	1000	.	57.24794	-1.00000	4.91851	152	3.05	3.66	66868798	66869034	23.53319	118	66868780	66869104	31.70829	162
chr1	173410827	173411131	.	1000	.	50.06118	-1.00000	4.91851	152	2.84	3.45	173410847	173411083	13.59220	118	173410856	173411180	41.64758	162
chr10	45420490	45420794	.	1000	.	55.68724	-1.00000	4.91851	152	1.89	2.53	45420483	45420719	8.34581	118	45420480	45420804	46.83051	162
chr15	60635759	60636063	.	1000	.	57.15248	-1.00000	4.91851	152	2.94	3.56	60635813	60636049	14.82141	118	60635748	60636072	40.32393	162
chr15	100929751	100930055	.	1000	.	57.57919	-1.00000	4.91851	152	3.02	3.63	100929769	100930005	16.22979	118	100929747	100930071	38.88603	162
chr11	93668228	93668532	.	1000	.	56.49602	-1.00000	4.91851	152	3.09	3.69	93668263	93668499	20.24141	118	93668218	93668542	34.87396	162
chr1	160744409	160744713	.	1000	.	55.98307	-1.00000	4.91851	152	3.08	3.68	160744438	160744674	18.97225	118	160744415	160744739	36.12839	162
chr15	85710529	85710833	.	1000	.	54.02390	-1.00000	4.91851	152	2.83	3.45	85710562	85710798	13.62448	118	85710504	85710828	41.47182	162
chr15	55277103	55277407	.	1000	.	53.81642	-1.00000	4.91851	152	2.89	3.51	55277152	55277388	14.15467	118	55277086	55277410	40.92228	162
chr13	50224554	50224858	.	1000	.	55.31142	-1.00000	4.91851	152	2.37	3.00	50224557	50224793	10.31976	118	50224553	50224877	44.72949	162
chr14	22505923	22506227	.	1000	.	51.75937	-1.00000	4.91851	152	3.06	3.67	22505961	22506197	21.61009	118	22505931	22506255	33.41262	162
chr12	128914938	128915242	.	1000	.	54.61159	-1.00000	4.91851	152	3.07	3.68	128914971	128915207	18.70120	118	128914935	128915259	36.31380	162
chr13	32841053	32841357	.	1000	.	56.63756	-1.00000	4.91851	152	2.38	3.01	32841099	32841335	10.41755	118	32841043	32841367	44.58466	162
chr15	74383897	74384201	.	1000	.	47.46933	-1.00000	4.91851	152	2.97	3.59	74383970	74384206	15.32987	118	74383817	74384141	39.66887	162
chr12	108854488	108854792	.	1000	.	54.82913	-1.00000	4.91851	152	2.85	3.47	108854489	108854725	13.85516	118	108854505	108854829	41.13717	162
chr10	100529749	100530053	.	1000	.	55.94468	-1.00000	4.91851	152	3.07	3.68	100529798	100530034	19.08676	118	100529742	100530066	35.85790	162
chr12	24998163	24998467	.	1000	.	54.29374	-1.00000	4.91851	152	3.04	3.65	24998205	24998441	23.15270	118	24998128	24998452	31.78901	162
chr15	69668998	69669302	.	1000	.	53.34290	-1.00000	4.91851	152	3.01	3.63	69669064	69669300	16.16625	118	69668989	69669313	38.76281	162
chr15	50377925	50378229	.	1000	.	53.67647	-1.00000	4.91851	152	3.01	3.62	50377985	50378221	16.03403	118	50377935	50378259	38.87946	162
chr1	233599709	233600013	.	1000	.	55.20981	-1.00000	4.91851	152	2.88	3.50	233599733	233599969	14.09249	118	233599738	233600062	40.81124	162
chr1	30750864	30751168	.	1000	.	54.37293	-1.00000	4.91851	152	2.43	3.06	30750898	30751134	10.65369	118	30750858	30751182	44.24660	162
chr10	397499	397803	.	1000	.	56.48812	-1.00000	4.91851	152	3.02	3.63	397539	397775	16.43573	118	397488	397812	38.43755	162
chr14	22494711	22495015	.	1000	.	52.46235	-1.00000	4.91851	152	3.05	3.67	22494770	22495006	17.29521	118	22494687	22495011	37.54646	162
chr11	65468837	65469141	.	1000	.	56.91199	-1.00000	4.91851	152	2.54	3.17	65468853	65469089	11.35555	118	65468822	65469146	43.43253	162
chr13	40207138	40207442	.	1000	.	57.60532	-1.00000	4.91851	152	2.56	3.19	40207218	40207454	11.47436	118	40207128	40207452	43.29130	162
chr12	121839497	121839801	.	1000	.	59.25257	-1.00000	4.91851	152	3.03	3.64	121839581	121839817	23.00613	118	121839487	121839811	31.71870	162
chr10	13483120	13483424	.	1000	.	55.91765	-1.00000	4.91851	152	2.86	3.48	13483170	13483406	13.98521	118	13483110	13483434	40.73713	162
chr12	109093475	109093555	.	1000	.	57.32619	-1.00000	4.91851	18	2.61	3.23	109093356	109093592	11.80225	118	109093291	109093615	42.87902	162
chr15	52427849	52428153	.	1000	.	57.04701	-1.00000	4.91851	152	3.07	3.67	52427871	52428107	19.70228	118	52427837	52428161	34.95391	162
chr16	27399005	27399309	.	1000	.	58.67747	-1.00000	4.91851	152	2.92	3.53	27399022	27399258	14.59984	118	27398991	27399315	40.03607	162
chr15	66714131	66714435	.	1000	.	55.09625	-1.00000	4.91851	152	2.62	3.25	66714258	66714494	11.88616	118	66714106	66714430	42.72910	162
chr1	12047269	12047573	.	1000	.	45.12726	-1.00000	4.91851	152	2.86	3.47	12047325	12047561	13.95531	118	12047239	12047563	40.65782	162
chr10	8369636	8369940	.	1000	.	51.64373	-1.00000	4.91851	152	2.64	3.27	8369627	8369863	12.02610	118	8369635	8369959	42.58617	162
chr13	40047568	40047872	.	1000	.	57.11456	-1.00000	4.91851	152	3.06	3.67	40047619	40047855	20.15676	118	40047558	40047882	34.44250	162
chr1	248873668	248873972	.	1000	.	55.54184	-1.00000	4.91851	152	2.41	3.04	248873710	248873946	10.55625	118	248873659	248873983	43.98024	162
chr10	120851265	120851569	.	1000	.	51.35281	-1.00000	4.91851	152	2.77	3.39	120851264	120851500	13.09560	118	120851252	120851576	41.41952	162
chr1	26833577	26833881	.	1000	.	55.92070	-1.00000	4.91851	152	2.91	3.53	26833620	26833856	14.47327	118	26833567	26833891	40.03808	162
chr10	48668069	48668373	.	810	.	50.36459	-1.00000	4.91851	152	1.33	1.95	48668067	48668303	6.81621	118	48668059	48668383	47.67455	162
chr15	72228371	72228675	.	1000	.	50.75200	-1.00000	4.91851	152	1.98	2.62	72228437	72228673	8.69854	118	72228359	72228683	45.78657	162
chr15	51731836	51732140	.	1000	.	56.29084	-1.00000	4.91851	152	3.05	3.65	51731895	51732131	17.55035	118	51731827	51732151	36.93419	162
chr11	65472091	65472395	.	1000	.	53.95307	-1.00000	4.91851	152	2.68	3.31	65472127	65472363	12.34457	118	65472075	65472399	42.07948	162
chr1	40385651	40385955	.	1000	.	62.09741	-1.00000	4.91851	152	3.05	3.66	40385679	40385915	19.84165	118	40385633	40385957	34.57035	162
chr11	35118948	35119252	.	1000	.	53.10962	-1.00000	4.91851	152	3.05	3.66	35118962	35119198	20.22577	118	35118942	35119266	34.18063	162
chr1	156728744	156728834	.	1000	.	49.18802	-1.00000	4.91851	5	2.97	3.58	156728594	156728830	15.48787	118	156728627	156728951	38.91209	162
chr14	68795837	68795913	.	1000	.	53.85989	-1.00000	4.91851	26	2.98	3.60	68795741	68795977	15.85010	118	68795704	68796028	38.53145	162
chr11	67288518	67288596	.	1000	.	52.88960	-1.00000	4.91851	17	2.64	3.27	67288350	67288586	12.04017	118	67288364	67288688	42.32740	162
chr11	120344387	120344691	.	1000	.	54.56262	-1.00000	4.91851	152	2.98	3.59	120344420	120344656	15.79483	118	120344375	120344699	38.55715	162
chr10	93110483	93110787	.	1000	.	55.28496	-1.00000	4.91851	152	3.03	3.64	93110503	93110739	17.23557	118	93110507	93110831	37.10849	162
chr16	11255604	11255908	.	1000	.	41.00251	-1.00000	4.91851	152	3.04	3.65	11255579	11255815	17.56735	118	11255632	11255956	36.73908	162
chr10	43668758	43668834	.	1000	.	52.83423	-1.00000	4.91851	9	3.01	3.63	43668648	43668884	16.75507	118	43668613	43668937	37.54337	162
chr12	9760848	9761152	.	946	.	55.06832	-1.00000	4.91851	152	1.63	2.28	9760851	9761087	7.58857	118	9760837	9761161	46.69179	162
chr15	60795933	60796237	.	1000	.	53.86920	-1.00000	4.91851	152	2.70	3.33	60796006	60796242	12.58508	118	60795933	60796257	41.67537	162
chr10	93151221	93151525	.	1000	.	60.25257	-1.00000	4.91851	152	2.68	3.31	93151254	93151490	12.36987	118	93151203	93151527	41.86016	162
chr14	51203274	51203578	.	1000	.	53.96382	-1.00000	4.91851	152	3.04	3.65	51203341	51203577	18.16194	118	51203231	51203555	36.02206	162
chr13	46354821	46355125	.	1000	.	54.87807	-1.00000	4.91851	152	2.18	2.81	46354863	46355099	9.50047	118	46354811	46355135	44.68064	162
chr10	2949977	2950281	.	1000	.	57.44680	-1.00000	4.91851	152	2.62	3.25	2949962	2950198	11.89990	118	2949969	2950293	42.27416	162
chr11	34302544	34302848	.	1000	.	55.06743	-1.00000	4.91851	152	2.66	3.29	34302532	34302768	12.24132	118	34302534	34302858	41.91585	162
chr11	120187009	120187313	.	976	.	52.30308	-1.00000	4.91851	152	1.70	2.35	120187185	120187421	7.77120	118	120186985	120187309	46.38397	162
chr11	47642646	47642950	.	1000	.	52.10173	-1.00000	4.91851	152	3.05	3.65	47642681	47642917	19.19127	118	47642636	47642960	34.95314	162
chr12	108856444	108856748	.	1000	.	55.13110	-1.00000	4.91851	152	2.86	3.48	108856482	108856718	14.03619	118	108856440	108856764	40.07893	162
chr10	61286733	61287037	.	1000	.	51.06933	-1.00000	4.91851	152	2.97	3.59	61286768	61287004	15.93335	118	61286700	61287024	38.14146	162
chr15	25811567	25811871	.	1000	.	55.63666	-1.00000	4.91851	152	2.89	3.50	25811618	25811854	14.38401	118	25811560	25811884	39.68805	162
chr10	90087320	90087624	.	1000	.	54.84367	-1.00000	4.91851	152	2.93	3.55	90087341	90087577	24.69388	118	90087283	90087607	29.35779	162
chr1	230123271	230123575	.	1000	.	55.95770	-1.00000	4.91851	152	2.95	3.57	230123309	230123545	15.50357	118	230123281	230123605	38.49965	162
chr1	101371217	101371521	.	1000	.	50.12351	-1.00000	4.91851	152	3.02	3.64	101371285	101371521	21.55610	118	101371181	101371505	32.44669	162
chr10	1472197	1472501	.	1000	.	59.24607	-1.00000	4.91851	152	2.96	3.57	1472211	1472447	15.58740	118	1472187	1472511	38.40761	162
chr1	212414899	212415203	.	1000	.	53.98933	-1.00000	4.91851	152	2.45	3.09	212414944	212415180	10.82954	118	212414898	212415222	43.13424	162
chr1	248859029	248859333	.	1000	.	56.48958	-1.00000	4.91851	152	2.96	3.58	248859063	248859299	15.83589	118	248859034	248859358	38.07174	162
chr12	24838534	24838838	.	1000	.	54.67948	-1.00000	4.91851	152	2.85	3.47	24838553	24838789	25.77619	118	24838523	24838847	28.08579	162
chr13	20475945	20476249	.	1000	.	54.32643	-1.00000	4.91851	152	2.99	3.60	20475995	20476231	16.67072	118	20475935	20476259	37.17714	162
chr14	87995112	87995416	.	1000	.	53.71017	-1.00000	4.91851	152	2.97	3.59	87995107	87995343	16.07269	118	87995095	87995419	37.71427	162
chr1	247390277	247390581	.	1000	.	54.00601	-1.00000	4.91851	152	2.87	3.49	247390240	247390476	14.23064	118	247390271	247390595	39.51210	162
chr12	82686379	82686683	.	889	.	51.67558	-1.00000	4.91851	152	1.50	2.14	82686374	82686610	7.23169	118	82686365	82686689	46.48931	162
chr12	106910294	106910598	.	1000	.	56.50679	-1.00000	4.91851	152	3.01	3.63	106910332	106910568	17.44111	118	106910261	106910585	36.24836	162
chr11	86287167	86287471	.	1000	.	53.68543	-1.00000	4.91851	152	2.96	3.57	86287192	86287428	15.88079	118	86287154	86287478	37.80832	162
chr16	10821225	10821529	.	1000	.	52.60327	-1.00000	4.91851	152	2.91	3.53	10821272	10821508	14.92735	118	10821215	10821539	38.68095	162
chr1	246773243	246773547	.	1000	.	56.75950	-1.00000	4.91851	152	2.98	3.59	246773283	246773519	16.66539	118	246773217	246773541	36.93951	162
chr10	22003655	22003959	.	1000	.	53.07253	-1.00000	4.91851	152	2.84	3.46	22003752	22003988	13.98944	118	22003617	22003941	39.61141	162
chr10	72296087	72296391	.	1000	.	53.63328	-1.00000	4.91851	152	2.98	3.60	72296117	72296353	16.79590	118	72296077	72296401	36.71740	162
chr15	72226813	72227117	.	1000	.	51.70043	-1.00000	4.91851	152	2.70	3.33	72226855	72227091	12.71248	118	72226765	72227089	40.79239	162
chr14	22071079	22071383	.	1000	.	53.51272	-1.00000	4.91851	152	2.79	3.42	22071109	22071345	13.48752	118	22071031	22071355	39.99479	162
chr13	95579396	95579700	.	1000	.	54.10287	-1.00000	4.91851	152	2.90	3.52	95579411	95579647	14.86695	118	95579386	95579710	38.60312	162
chr11	6926642	6926946	.	925	.	53.63188	-1.00000	4.91851	152	1.59	2.23	6926707	6926943	7.47121	118	6926632	6926956	45.98254	162
chr15	75202658	75202962	.	1000	.	49.35365	-1.00000	4.91851	152	2.95	3.57	75202662	75202898	15.92901	118	75202645	75202969	37.48154	162
chr10	26969235	26969539	.	1000	.	52.24449	-1.00000	4.91851	152	2.61	3.23	26969251	26969487	11.90268	118	26969239	26969563	41.48096	162
chr14	50835350	50835654	.	1000	.	54.61243	-1.00000	4.91851	152	3.01	3.62	50835399	50835635	20.23434	118	50835319	50835643	33.12218	162
chr1	15411620	15411924	.	761	.	53.18660	-1.00000	4.91851	152	1.22	1.83	15411641	15411877	6.54685	118	15411610	15411934	46.79149	162
chr10	110425966	110426270	.	1000	.	55.62443	-1.00000	4.91851	152	2.65	3.28	110426000	110426236	12.30994	118	110425943	110426267	41.00203	162
chr15	64387639	64387943	.	1000	.	52.30277	-1.00000	4.91851	152	1.84	2.49	64387695	64387931	8.18210	118	64387641	64387965	45.12871	162
chr14	21383475	21383779	.	1000	.	47.71490	-1.00000	4.91851	152	3.00	3.62	21383502	21383738	20.07032	118	21383426	21383750	33.23319	162
chr12	53493053	53493357	.	1000	.	51.46342	-1.00000	4.91851	152	2.92	3.54	53493116	53493352	15.40863	118	53493025	53493349	37.81528	162
chr11	132580970	132581274	.	1000	.	54.26976	-1.00000	4.91851	152	2.38	3.01	132581000	132581236	10.48969	118	132580934	132581258	42.70968	162
chr13	99258228	99258532	.	1000	.	52.22495	-1.00000	4.91851	152	2.35	2.98	99258233	99258469	10.30142	118	99258218	99258542	42.88042	162
chr15	90231078	90231382	.	1000	.	52.75857	-1.00000	4.91851	152	2.91	3.53	90231135	90231371	15.24939	118	90231068	90231392	37.90534	162
chr12	124545572	124545876	.	988	.	54.08053	-1.00000	4.91851	152	1.73	2.38	124545870	124546106	7.84473	118	124545549	124545873	45.30057	162
chr12	92496765	92497069	.	1000	.	53.27821	-1.00000	4.91851	152	2.92	3.54	92496787	92497023	23.53364	118	92496776	92497100	29.59017	162
chr16	30473678	30473982	.	1000	.	52.65747	-1.00000	4.91851	152	2.34	2.97	30473630	30473866	10.29060	118	30473807	30473888	42.78520	23
chr1	21334306	21334610	.	568	.	51.69859	-1.00000	4.91851	152	0.79	1.37	21334266	21334502	5.69298	118	21334296	21334620	47.37234	162
chr12	95626866	95627170	.	1000	.	54.32586	-1.00000	4.91851	152	2.18	2.81	95626888	95627124	9.52416	118	95626856	95627180	43.50441	162
chr1	229480162	229480466	.	1000	.	52.63269	-1.00000	4.91851	152	2.97	3.58	229480209	229480445	16.88714	118	229480158	229480482	36.13835	162
chr1	172118662	172118966	.	1000	.	55.04913	-1.00000	4.91851	152	3.00	3.61	172118696	172118932	18.00879	118	172118650	172118974	35.01469	162
chr12	104582761	104583065	.	1000	.	53.42840	-1.00000	4.91851	152	2.89	3.51	104582812	104583048	15.09063	118	104582728	104583052	37.90905	162
chr1	226110731	226110827	.	1000	.	51.59513	-1.00000	4.91851	21	2.61	3.25	226110665	226110901	12.02568	118	226110733	226110814	40.97084	20
chr1	152577196	152577500	.	1000	.	54.02300	-1.00000	4.91851	152	2.23	2.85	152577218	152577454	9.75820	118	152577184	152577508	43.22775	162
chr10	71982561	71982865	.	1000	.	52.50622	-1.00000	4.91851	152	2.30	2.93	71982550	71982786	10.07437	118	71982572	71982896	42.88691	162
chr1	203287295	203287599	.	1000	.	42.19365	-1.00000	4.91851	152	2.94	3.56	203287500	203287736	22.61361	118	203287247	203287571	30.34543	162
chr13	27131240	27131544	.	1000	.	54.97429	-1.00000	4.91851	152	2.86	3.47	27131277	27131513	14.36715	118	27131230	27131554	38.57627	162
chr10	5852551	5852627	.	1000	.	56.58896	-1.00000	4.91851	20	2.07	2.71	5852489	5852725	9.06845	118	5852424	5852748	43.87397	162
chr14	49596683	49596987	.	1000	.	53.06044	-1.00000	4.91851	152	2.92	3.54	49596717	49596953	23.00100	118	49596675	49596999	29.91455	162
chr1	119323659	119323963	.	1000	.	51.37616	-1.00000	4.91851	152	2.87	3.49	119323686	119323922	14.58725	118	119323655	119323979	38.32731	162
chr1	24925164	24925468	.	1000	.	51.28252	-1.00000	4.91851	152	2.95	3.56	24925197	24925433	16.32455	118	24925156	24925480	36.58432	162
chr12	111773991	111774295	.	1000	.	54.39051	-1.00000	4.91851	152	2.96	3.57	111773991	111774227	21.91420	118	111773981	111774305	30.98966	162
chr10	5581783	5581868	.	1000	.	53.27198	-1.00000	4.91851	41	2.99	3.60	5581745	5581981	19.16954	118	5581784	5581865	33.72151	47
chr10	72174011	72174315	.	1000	.	45.64329	-1.00000	4.91851	152	1.88	2.53	72173995	72174231	8.33977	118	72174010	72174334	44.54583	162
chr14	35416886	35417190	.	1000	.	51.00965	-1.00000	4.91851	152	2.61	3.24	35416902	35417138	12.00284	118	35416879	35417203	40.84504	162
chr11	78223330	78223634	.	1000	.	54.65241	-1.00000	4.91851	152	2.83	3.45	78223339	78223575	14.14977	118	78223303	78223627	38.69638	162
chr1	32981201	32981505	.	1000	.	54.30258	-1.00000	4.91851	152	2.90	3.51	32981224	32981460	15.23429	118	32981189	32981513	37.52981	162
chr11	48006696	48007000	.	1000	.	56.06220	-1.00000	4.91851	152	2.98	3.60	48006731	48006967	19.02530	118	48006687	48007011	33.71631	162
chr11	16903089	16903393	.	1000	.	53.45527	-1.00000	4.91851	152	2.11	2.75	16903088	16903324	9.28306	118	16903079	16903403	43.44082	162
chr1	234843167	234843471	.	968	.	13.16762	-1.00000	4.91851	152	1.68	2.33	234843305	234843541	7.72653	118	234842983	234843307	44.98637	162
chr15	89068317	89068621	.	1000	.	53.39138	-1.00000	4.91851	152	2.53	3.16	89068414	89068650	11.43750	118	89068299	89068623	41.20251	162
chr15	31236306	31236610	.	1000	.	54.09219	-1.00000	4.91851	152	2.26	2.90	31236322	31236558	9.92886	118	31236277	31236601	42.70692	162
chr1	116119886	116120190	.	1000	.	50.49652	-1.00000	4.91851	152	2.98	3.60	116119965	116120201	18.24911	118	116119876	116120200	34.37565	162
chr11	95715739	95716043	.	1000	.	52.95629	-1.00000	4.91851	152	2.98	3.60	95715729	95715965	18.01407	118	95715730	95716054	34.60663	162
chr15	68797219	68797523	.	1000	.	51.63372	-1.00000	4.91851	152	2.97	3.59	68797254	68797490	17.41483	118	68797221	68797545	35.14769	162
chr13	79194340	79194644	.	1000	.	55.35592	-1.00000	4.91851	152	2.48	3.11	79194354	79194590	11.08200	118	79194330	79194654	41.43082	162
chr15	63479661	63479965	.	1000	.	54.23652	-1.00000	4.91851	152	2.79	3.41	63479736	63479972	13.70379	118	63479650	63479974	38.77283	162
chr10	131914610	131914914	.	1000	.	52.89806	-1.00000	4.91851	152	2.54	3.17	131914642	131914878	11.57500	118	131914603	131914927	40.88590	162
chr1	150515311	150515615	.	1000	.	41.39235	-1.00000	4.91851	152	2.82	3.44	150515473	150515709	14.10853	118	150515279	150515603	38.34565	162
chr15	69760963	69761267	.	1000	.	49.61447	-1.00000	4.91851	152	2.28	2.91	69760973	69761209	10.02292	118	69760953	69761277	42.41503	162
chr16	27301481	27301785	.	1000	.	52.80348	-1.00000	4.91851	152	2.96	3.58	27301511	27301747	17.21145	118	27301501	27301825	35.18705	162
chr1	113812581	113812659	.	1000	.	56.80782	-1.00000	4.91851	23	2.96	3.58	113812484	113812720	20.48650	118	113812443	113812767	31.81529	162
chr12	108850760	108851064	.	1000	.	54.74354	-1.00000	4.91851	152	2.90	3.52	108850787	108851023	15.61888	118	108850757	108851081	36.67667	162
chr10	67772965	67773269	.	1000	.	49.47592	-1.00000	4.91851	152	2.26	2.90	67772925	67773161	9.94916	118	67772966	67773290	42.32118	162
chr10	49053088	49053392	.	1000	.	46.42798	-1.00000	4.91851	152	2.72	3.35	49053062	49053298	13.04039	118	49053078	49053402	39.22888	162
chr14	73743676	73743980	.	878	.	50.77661	-1.00000	4.91851	152	1.47	2.12	73743722	73743958	7.14935	118	73743655	73743979	45.10478	162
chr1	221667465	221667769	.	1000	.	50.86525	-1.00000	4.91851	152	2.90	3.52	221667499	221667735	22.49939	118	221667462	221667786	29.74085	162
chr1	42137795	42138099	.	1000	.	50.69131	-1.00000	4.91851	152	2.97	3.58	42137797	42138033	17.56737	118	42137786	42138110	34.64831	162
chr1	199041563	199041867	.	1000	.	53.38464	-1.00000	4.91851	152	2.40	3.02	199041570	199041806	10.63672	118	199041540	199041864	41.53542	162
chr1	21294451	21294755	.	1000	.	51.37467	-1.00000	4.91851	152	2.96	3.57	21294460	21294696	19.20516	118	21294491	21294815	32.93825	162
chr12	124774702	124774853	.	749	.	50.20406	-1.00000	4.91851	79	1.19	1.80	124774847	124775083	6.48551	118	124774754	124774862	45.63968	41
chr16	10242965	10243269	.	929	.	52.82350	-1.00000	4.91851	152	1.60	2.24	10242935	10243171	7.49445	118	10242951	10243275	44.61414	162
chr1	169594495	169594799	.	1000	.	54.40473	-1.00000	4.91851	152	2.94	3.56	169594537	169594773	21.04615	118	169594506	169594830	31.01459	162
chr13	46580367	46580671	.	1000	.	47.61772	-1.00000	4.91851	152	2.95	3.57	46580381	46580617	20.41011	118	46580357	46580681	31.63185	162
chr16	19067709	19068013	.	1000	.	53.30447	-1.00000	4.91851	152	2.59	3.22	19067732	19067968	11.93895	118	19067712	19068036	40.08856	162
chr10	17559366	17559670	.	1000	.	52.85573	-1.00000	4.91851	152	2.88	3.50	17559398	17559634	15.46860	118	17559358	17559682	36.55336	162
chr1	101178818	101179122	.	1000	.	52.10496	-1.00000	4.91851	152	2.89	3.50	101178837	101179073	15.57938	118	101178816	101179140	36.38705	162
chr12	110371443	110371747	.	1000	.	50.58669	-1.00000	4.91851	152	2.90	3.52	110371477	110371713	21.97009	118	110371421	110371745	29.97477	162
chr1	160643749	160644053	.	1000	.	53.65639	-1.00000	4.91851	152	2.85	3.47	160643778	160644014	23.32602	118	160643752	160644076	28.61193	162
chr10	71667060	71667364	.	1000	.	49.02009	-1.00000	4.91851	152	2.51	3.14	71667073	71667309	11.37946	118	71667055	71667379	40.55395	162
