1	4146835	4146836
1	4147540	4147541
1	4148968	4148969
1	4150783	4150784
1	4151931	4151932
1	4154787	4154788
1	4156813	4156814
1	4245630	4245631
1	4248695	4248696
1	4249661	4249662
1	4251893	4251894
2	4252850	4252851
1	4254165	4254166
1	4255432	4255433
1	4257481	4257482
1	4257543	4257544
1	4258577	4258578
1	4274874	4274875
1	4274969	4274970
1	4298730	4298731
1	4299228	4299229
1	4308492	4308493
1	4318737	4318738
1	4322080	4322081
1	4322948	4322949
1	4325161	4325162
1	4330284	4330285
1	4332216	4332217
1	4334973	4334974
1	4339404	4339405
1	4341136	4341137
1	4345390	4345391
1	4346328	4346329
1	4350277	4350278
1	4352674	4352675
1	4359469	4359470
1	4359802	4359803
1	4371307	4371308
1	4381629	4381630
2	4419420	4419421
1	4439758	4439759
1	4453201	4453202
1	4458006	4458007
1	4478000	4478001
1	4482506	4482507
1	4487436	4487437
1	4487937	4487938
1	4501416	4501417
1	4502543	4502544
1	4503734	4503735
1	4512955	4512956
1	4515089	4515090
1	4515381	4515382
1	4519467	4519468
1	4537139	4537140
1	4553359	4553360
3	4553677	4553678
1	4558246	4558247
1	4559559	4559560
1	4559840	4559841
1	4563581	4563582
1	4563904	4563905
1	4564831	4564832
1	4567453	4567454
1	4578954	4578955
1	4583301	4583302
1	4583930	4583931
1	4589299	4589300
1	4589339	4589340
1	4596737	4596738
1	4597267	4597268
1	4600222	4600223
1	4600948	4600949
1	4604471	4604472
1	4609129	4609130
1	4611135	4611136
2	4611342	4611343
1	4611764	4611765
1	4617007	4617008
3	4623323	4623324
1	4636504	4636505
1	4680137	4680138
2	4686021	4686022
1	4713895	4713896
4	4747895	4747896
1	4778904	4778905
1	4779344	4779345
2	4781128	4781129
1	4787706	4787707
1	4787745	4787746
1	4788877	4788878
3	4788907	4788908
1	4794506	4794507
1	4795024	4795025
1	4797854	4797855
3	4801631	4801632
1	4802032	4802033
1	4807871	4807872
1	4810256	4810257
1	4810292	4810293
1	4813193	4813194
1	4815605	4815606
1	4815678	4815679
1	4821002	4821003
1	4827299	4827300
1	4827973	4827974
1	4834866	4834867
3	4838609	4838610
1	4839192	4839193
2	4839847	4839848
1	4855687	4855688
2	4873063	4873064
1	4899569	4899570
2	4901013	4901014
1	4904184	4904185
1	4905359	4905360
2	4918546	4918547
1	4929647	4929648
1	4932213	4932214
1	4947411	4947412
1	4949429	4949430
1	4956605	4956606
3	4966231	4966232
1	4969941	4969942
1	4975062	4975063
1	4975357	4975358
1	4980474	4980475
1	4982173	4982174
1	4985972	4985973
1	4986074	4986075
1	4990748	4990749
2	4997228	4997229
1	4998305	4998306
1	5001458	5001459
1	5001767	5001768
1	5001779	5001780
3	5003630	5003631
3	5004091	5004092
3	5004124	5004125
1	5009797	5009798
1	5015507	5015508
1	5019486	5019487
2	5019991	5019992
1	5025455	5025456
1	5025978	5025979
1	5031463	5031464
1	5032753	5032754
1	5036331	5036332
2	5048940	5048941
2	5052455	5052456
1	5053239	5053240
1	5064685	5064686
1	5068663	5068664
1	5068804	5068805
2	5073843	5073844
1	5073866	5073867
2	5079600	5079601
1	5082718	5082719
1	5094626	5094627
1	5095066	5095067
1	5095067	5095068
1	5125034	5125035
1	5127547	5127548
1	5129845	5129846
4	5134752	5134753
1	5139517	5139518
1	5143891	5143892
1	5156468	5156469
2	5160177	5160178
2	5172602	5172603
1	5174134	5174135
2	5174340	5174341
1	5179059	5179060
1	5179361	5179362
1	5182693	5182694
1	5196181	5196182
1	5232926	5232927
1	5239139	5239140
1	5250411	5250412
1	5261741	5261742
1	5278411	5278412
1	5283585	5283586
1	5286255	5286256
1	5286593	5286594
1	5287809	5287810
1	5296981	5296982
1	5300965	5300966
1	5301848	5301849
1	5311127	5311128
1	5311575	5311576
2	5313946	5313947
1	5328300	5328301
2	5329065	5329066
1	5341560	5341561
1	5342453	5342454
1	5381673	5381674
1	5434459	5434460
1	5447102	5447103
1	5449153	5449154
1	5464931	5464932
1	5466956	5466957
1	5467068	5467069
1	5471734	5471735
1	5472050	5472051
1	5472171	5472172
1	5472348	5472349
2	5474180	5474181
1	5474687	5474688
1	5474739	5474740
1	5474945	5474946
1	5476610	5476611
1	5478330	5478331
1	5481583	5481584
1	5481587	5481588
1	5488716	5488717
1	5490406	5490407
1	5491227	5491228
1	5493494	5493495
1	5494851	5494852
1	5497789	5497790
1	5571293	5571294
1	5574170	5574171
1	5580833	5580834
1	5593788	5593789
1	5595075	5595076
2	5599827	5599828
1	5636304	5636305
1	5641221	5641222
1	5641226	5641227
1	5641231	5641232
1	5645573	5645574
1	5680847	5680848
1	5694370	5694371
1	5700279	5700280
1	5704804	5704805
1	5707556	5707557
1	5708073	5708074
2	5710539	5710540
1	5714630	5714631
1	5714988	5714989
1	5718834	5718835
2	5721068	5721069
1	5724147	5724148
1	5724693	5724694
1	5727005	5727006
1	5727295	5727296
1	5730014	5730015
1	5730202	5730203
1	5733964	5733965
2	5735339	5735340
1	5735565	5735566
2	5743913	5743914
2	5743915	5743916
3	5748262	5748263
2	5749048	5749049
1	5751324	5751325
1	5753088	5753089
1	5753153	5753154
1	5758976	5758977
1	5762577	5762578
1	5762788	5762789
1	5762849	5762850
1	5769858	5769859
1	5775152	5775153
1	5777402	5777403
1	5779183	5779184
2	5779504	5779505
2	5790788	5790789
1	5793795	5793796
1	5798397	5798398
4	5817102	5817103
1	5846313	5846314
2	5847053	5847054
1	5847180	5847181
1	5852567	5852568
1	5854736	5854737
1	5856464	5856465
1	5858653	5858654
1	5858841	5858842
1	5866745	5866746
1	5876665	5876666
1	5876820	5876821
1	5877802	5877803
4	5913540	5913541
2	5914345	5914346
2	5920393	5920394
1	5920798	5920799
1	5936123	5936124
2	5936987	5936988
1	5939637	5939638
1	5940047	5940048
1	5942072	5942073
1	5944335	5944336
1	5954060	5954061
1	5954153	5954154
1	5956199	5956200
1	5956613	5956614
1	5963147	5963148
2	5965869	5965870
1	5974569	5974570
1	5975075	5975076
1	5975077	5975078
1	5975078	5975079
1	5983984	5983985
1	5984441	5984442
1	5987091	5987092
1	5987183	5987184
3	5987192	5987193
6	5988536	5988537
1	5997244	5997245
2	5998401	5998402
1	6005197	6005198
1	6010067	6010068
2	6012850	6012851
1	6025160	6025161
1	6026931	6026932
1	6028323	6028324
1	6029844	6029845
3	6042376	6042377
1	6046071	6046072
1	6046385	6046386
1	6079899	6079900
1	6110337	6110338
1	6119624	6119625
1	6120896	6120897
1	6121717	6121718
1	6124853	6124854
1	6128373	6128374
1	6134977	6134978
1	6135318	6135319
1	6136760	6136761
4	6139914	6139915
2	6144193	6144194
1	6154373	6154374
1	6156527	6156528
2	6159406	6159407
2	6159421	6159422
1	6163688	6163689
4	6166250	6166251
1	6175370	6175371
1	6175371	6175372
1	6178536	6178537
1	6188891	6188892
1	6190528	6190529
1	6190713	6190714
1	6197276	6197277
1	6197628	6197629
1	6199528	6199529
2	6201422	6201423
2	6243336	6243337
2	6244305	6244306
1	6249689	6249690
1	6267614	6267615
1	6294950	6294951
1	6297256	6297257
1	6298075	6298076
1	6298718	6298719
1	6306222	6306223
1	6308572	6308573
1	6309737	6309738
1	6311940	6311941
1	6315418	6315419
1	6324864	6324865
1	6325465	6325466
1	6325506	6325507
1	6325765	6325766
1	6325807	6325808
1	6325874	6325875
1	6325975	6325976
1	6326110	6326111
1	6331831	6331832
1	6332901	6332902
1	6339913	6339914
1	6345737	6345738
1	6346389	6346390
1	6355994	6355995
1	6356123	6356124
1	6362985	6362986
1	6366073	6366074
1	6367612	6367613
1	6367664	6367665
3	6421862	6421863
1	6422521	6422522
1	6422533	6422534
8	6422534	6422535
1	6422583	6422584
10	6429173	6429174
1	6430767	6430768
4	6445408	6445409
1	6445519	6445520
4	6456731	6456732
3	6471198	6471199
2	6505168	6505169
1	6525038	6525039
1	6532921	6532922
1	6533229	6533230
1	6536416	6536417
1	6593410	6593411
1	6612774	6612775
1	6616695	6616696
1	6618419	6618420
2	6618860	6618861
1	6619083	6619084
1	6620207	6620208
1	6623177	6623178
1	6627339	6627340
1	6670350	6670351
1	6678963	6678964
1	6696430	6696431
1	6696897	6696898
1	6698395	6698396
1	6698598	6698599
1	6700835	6700836
1	6701055	6701056
1	6707468	6707469
1	6707485	6707486
1	6709145	6709146
1	6709175	6709176
1	6710826	6710827
1	6711104	6711105
1	6721741	6721742
1	6726231	6726232
1	6731528	6731529
2	6762210	6762211
1	6762229	6762230
1	6762876	6762877
1	6763258	6763259
1	6767175	6767176
2	6767495	6767496
1	6771053	6771054
1	6772523	6772524
1	6772738	6772739
1	6772828	6772829
1	6774319	6774320
1	6781865	6781866
1	6782015	6782016
1	6785388	6785389
1	6786563	6786564
2	6791074	6791075
2	6797427	6797428
1	6829171	6829172
1	6987508	6987509
1	7009353	7009354
1	7013119	7013120
1	7023432	7023433
1	7031176	7031177
1	7033872	7033873
1	7037561	7037562
1	7042432	7042433
1	7061324	7061325
1	7070728	7070729
1	7086375	7086376
1	7092148	7092149
1	7106718	7106719
1	7107045	7107046
2	7107440	7107441
1	7110375	7110376
3	7120056	7120057
1	7121209	7121210
1	7121507	7121508
1	7122758	7122759
1	7124188	7124189
1	7126499	7126500
1	7127523	7127524
1	7129700	7129701
1	7131794	7131795
1	7137872	7137873
1	7140396	7140397
1	7142673	7142674
1	7144093	7144094
1	7147344	7147345
1	7149295	7149296
1	7152629	7152630
1	7158248	7158249
1	7162796	7162797
1	7167106	7167107
1	7167230	7167231
1	7171461	7171462
1	7171920	7171921
3	7177253	7177254
1	7178541	7178542
1	7180032	7180033
1	7180676	7180677
1	7182091	7182092
1	7189425	7189426
1	7190481	7190482
1	7195070	7195071
1	7195388	7195389
2	7205163	7205164
2	7206180	7206181
1	7208817	7208818
2	7216766	7216767
1	7224352	7224353
1	7226189	7226190
1	7227633	7227634
1	7228928	7228929
1	7230261	7230262
1	7232620	7232621
1	7233567	7233568
1	7233843	7233844
1	7237374	7237375
1	7238328	7238329
1	7241864	7241865
1	7242837	7242838
1	7243998	7243999
1	7244226	7244227
1	7246658	7246659
1	7247590	7247591
1	7248202	7248203
1	7249404	7249405
1	7254215	7254216
1	7255783	7255784
1	7258675	7258676
1	7261483	7261484
1	7262687	7262688
1	7266532	7266533
1	7271593	7271594
3	7271613	7271614
1	7276282	7276283
1	7284935	7284936
1	7293190	7293191
1	7296939	7296940
1	7297928	7297929
1	7302256	7302257
1	7317126	7317127
1	7317146	7317147
2	7323750	7323751
1	7339721	7339722
1	7340291	7340292
2	7361969	7361970
2	7363209	7363210
1	7415388	7415389
1	7415715	7415716
2	7470140	7470141
1	7471162	7471163
2	7503336	7503337
1	7520075	7520076
1	7533154	7533155
1	7533592	7533593
1	7535985	7535986
1	7539127	7539128
1	7542402	7542403
1	7553258	7553259
1	7559465	7559466
1	7563464	7563465
1	7566857	7566858
1	7566977	7566978
1	7573937	7573938
1	7578255	7578256
1	7578380	7578381
1	7578800	7578801
1	7589954	7589955
1	7599766	7599767
1	7655957	7655958
1	7676479	7676480
1	7676998	7676999
1	7677873	7677874
1	7712920	7712921
1	7727035	7727036
1	7731743	7731744
1	7732830	7732831
1	7740123	7740124
1	7750753	7750754
1	7753888	7753889
1	7772951	7772952
1	7773571	7773572
1	7778520	7778521
1	7779596	7779597
1	7779803	7779804
1	7787023	7787024
1	7791387	7791388
1	7791419	7791420
1	7800280	7800281
2	7826988	7826989
1	7856069	7856070
1	7856303	7856304
1	7856348	7856349
2	7858178	7858179
1	7866454	7866455
1	7867990	7867991
2	7870457	7870458
1	7872948	7872949
1	7876261	7876262
1	7876637	7876638
1	7876652	7876653
1	7907329	7907330
1	7912775	7912776
1	7915496	7915497
1	7921452	7921453
1	7924810	7924811
1	7926594	7926595
1	7932118	7932119
1	7939260	7939261
1	7940448	7940449
1	7942592	7942593
1	7967046	7967047
1	7968780	7968781
1	8026306	8026307
1	8027567	8027568
1	8028109	8028110
1	8031939	8031940
1	8033230	8033231
2	8038562	8038563
1	8040965	8040966
1	8050198	8050199
1	8051255	8051256
1	8056069	8056070
1	8056230	8056231
1	8058796	8058797
1	8061767	8061768
1	8062280	8062281
1	8062600	8062601
1	8066035	8066036
1	8067343	8067344
1	8068144	8068145
2	8070143	8070144
1	8071778	8071779
1	8073167	8073168
1	8077867	8077868
1	8078186	8078187
1	8086343	8086344
1	8088333	8088334
1	8098730	8098731
1	8101534	8101535
1	8114351	8114352
1	8127913	8127914
1	8128746	8128747
2	8141496	8141497
1	8144786	8144787
1	8146912	8146913
1	8152064	8152065
1	8180921	8180922
1	8188739	8188740
1	8189741	8189742
4	8193774	8193775
1	8194028	8194029
1	8198193	8198194
1	8201623	8201624
1	8208816	8208817
1	8213597	8213598
1	8213620	8213621
1	8213763	8213764
2	8214178	8214179
1	8222853	8222854
1	8224491	8224492
1	8225306	8225307
4	8232118	8232119
1	8232590	8232591
1	8239345	8239346
1	8243175	8243176
1	8246957	8246958
1	8254902	8254903
1	8259100	8259101
1	8262793	8262794
1	8264174	8264175
1	8265961	8265962
1	8267926	8267927
1	8271124	8271125
2	8274483	8274484
1	8279159	8279160
1	8280987	8280988
1	8282446	8282447
1	8283214	8283215
1	8289719	8289720
1	8293509	8293510
1	8295340	8295341
1	8296458	8296459
1	8297583	8297584
1	8298515	8298516
1	8301566	8301567
1	8303959	8303960
2	8309988	8309989
1	8310489	8310490
1	8312962	8312963
1	8315366	8315367
1	8318600	8318601
1	8323334	8323335
1	8323601	8323602
1	8324082	8324083
5	8324839	8324840
1	8328778	8328779
1	8335221	8335222
2	8340695	8340696
1	8356144	8356145
1	8359280	8359281
1	8359419	8359420
2	8361948	8361949
1	8378884	8378885
1	8394841	8394842
2	8398311	8398312
2	8402556	8402557
1	8402883	8402884
1	8406423	8406424
1	8406653	8406654
1	8409527	8409528
2	8416560	8416561
1	8433193	8433194
1	8449589	8449590
1	8452406	8452407
1	8453691	8453692
1	8457372	8457373
1	8457860	8457861
1	8459616	8459617
1	8480292	8480293
3	8480397	8480398
1	8481087	8481088
3	8500245	8500246
2	8503292	8503293
2	8503304	8503305
1	8511224	8511225
1	8513337	8513338
1	8519791	8519792
1	8519883	8519884
1	8520178	8520179
1	8521121	8521122
2	8523666	8523667
1	8524122	8524123
1	8524160	8524161
1	8524225	8524226
1	8532643	8532644
1	8535718	8535719
1	8539987	8539988
2	8540311	8540312
1	8543460	8543461
2	8553302	8553303
1	8553315	8553316
1	8557722	8557723
1	8561986	8561987
1	8562923	8562924
3	8564099	8564100
3	8567094	8567095
1	8573670	8573671
2	8574113	8574114
1	8577363	8577364
1	8578436	8578437
1	8580193	8580194
2	8587599	8587600
1	8595434	8595435
1	8635944	8635945
1	8640407	8640408
1	8642400	8642401
1	8642908	8642909
1	8643903	8643904
1	8643915	8643916
1	8645028	8645029
1	8645050	8645051
1	8649616	8649617
2	8668048	8668049
1	8694181	8694182
1	8730026	8730027
1	8730169	8730170
1	8735523	8735524
2	8736481	8736482
1	8742744	8742745
1	8744253	8744254
1	8749411	8749412
1	8756928	8756929
1	8757741	8757742
1	8757759	8757760
1	8762518	8762519
2	8764471	8764472
1	8766878	8766879
2	8767161	8767162
3	8767328	8767329
1	8767823	8767824
1	8771793	8771794
2	8803501	8803502
1	8805362	8805363
1	8811408	8811409
1	8816367	8816368
1	8821550	8821551
3	8824032	8824033
2	8824399	8824400
1	8825848	8825849
1	8833849	8833850
2	8839791	8839792
1	8841060	8841061
1	8868494	8868495
1	8881401	8881402
1	8884029	8884030
1	8884627	8884628
1	8934793	8934794
1	8937123	8937124
1	8967043	8967044
1	9003809	9003810
1	9016559	9016560
1	9019960	9019961
1	9039903	9039904
1	9040161	9040162
1	9045809	9045810
1	9046595	9046596
1	9047242	9047243
1	9054111	9054112
1	9058905	9058906
1	9062698	9062699
1	9073317	9073318
1	9077579	9077580
1	9085781	9085782
1	9086355	9086356
1	9086429	9086430
1	9094027	9094028
2	9094260	9094261
1	9098882	9098883
2	9102005	9102006
1	9102237	9102238
1	9106752	9106753
1	9107730	9107731
1	9107828	9107829
1	9109842	9109843
1	9109901	9109902
1	9109964	9109965
1	9112828	9112829
1	9117733	9117734
1	9118087	9118088
1	9122547	9122548
1	9123366	9123367
1	9126972	9126973
1	9127232	9127233
1	9134156	9134157
1	9134177	9134178
1	9139198	9139199
1	9139214	9139215
1	9141842	9141843
2	9144087	9144088
1	9145390	9145391
1	9183429	9183430
1	9185972	9185973
1	9187106	9187107
1	9241838	9241839
1	9265219	9265220
1	9281209	9281210
1	9286873	9286874
2	9294510	9294511
1	9297458	9297459
2	9299237	9299238
1	9302112	9302113
1	9311108	9311109
1	9320599	9320600
1	9321716	9321717
2	9332879	9332880
1	9333843	9333844
2	9336902	9336903
1	9337990	9337991
1	9370723	9370724
1	9372901	9372902
1	9373105	9373106
2	9382374	9382375
1	9390257	9390258
1	9390305	9390306
5	9390342	9390343
1	9393946	9393947
1	9395062	9395063
1	9402763	9402764
1	9412983	9412984
1	9427030	9427031
1	9428236	9428237
1	9432947	9432948
1	9434493	9434494
1	9435082	9435083
1	9437780	9437781
1	9438952	9438953
2	9439911	9439912
1	9440666	9440667
1	9441586	9441587
1	9443397	9443398
1	9446049	9446050
2	9461734	9461735
1	9480841	9480842
1	9481153	9481154
1	9484181	9484182
1	9496683	9496684
1	9510592	9510593
1	9551103	9551104
1	9552618	9552619
1	9555240	9555241
1	9580874	9580875
1	9642848	9642849
1	9657419	9657420
1	9667750	9667751
1	9682307	9682308
1	9692978	9692979
1	9712034	9712035
1	9712059	9712060
1	9712396	9712397
1	9713879	9713880
1	9713914	9713915
1	9714465	9714466
1	9714578	9714579
1	9722593	9722594
1	9723925	9723926
1	9727580	9727581
1	9733757	9733758
1	9734357	9734358
1	9737386	9737387
1	9741805	9741806
1	9741853	9741854
1	9743257	9743258
1	9746461	9746462
1	9749507	9749508
1	9749516	9749517
2	9798442	9798443
4	9813008	9813009
5	9829615	9829616
1	9830882	9830883
1	9841501	9841502
2	9841703	9841704
1	9842002	9842003
1	9842031	9842032
1	9843185	9843186
1	9845594	9845595
1	9847713	9847714
2	9847817	9847818
2	9847909	9847910
2	9848163	9848164
1	9848685	9848686
1	9855851	9855852
1	9858748	9858749
1	9860336	9860337
1	9866564	9866565
1	9870979	9870980
1	9871156	9871157
3	9878191	9878192
1	9878685	9878686
1	9896702	9896703
1	9916122	9916123
1	9919183	9919184
1	10028403	10028404
2	10040188	10040189
1	10040624	10040625
1	10044909	10044910
1	10045275	10045276
1	10048732	10048733
1	10048939	10048940
1	10052374	10052375
1	10052559	10052560
1	10054580	10054581
1	10056360	10056361
1	10056374	10056375
1	10057970	10057971
1	10061041	10061042
2	10061174	10061175
5	10061182	10061183
1	10061637	10061638
1	10073323	10073324
1	10088226	10088227
1	10099914	10099915
1	10104132	10104133
2	10107424	10107425
1	10107426	10107427
1	10127203	10127204
1	10127441	10127442
1	10131191	10131192
1	10134470	10134471
1	10143697	10143698
1	10143965	10143966
1	10146536	10146537
1	10155124	10155125
1	10155419	10155420
2	10158159	10158160
1	10158305	10158306
6	10166937	10166938
1	10178794	10178795
1	10189858	10189859
1	10239743	10239744
1	10244789	10244790
1	10247799	10247800
1	10249448	10249449
1	10250555	10250556
2	10250598	10250599
2	10258529	10258530
1	10258686	10258687
1	10259158	10259159
1	10260628	10260629
1	10262836	10262837
1	10263523	10263524
1	10265629	10265630
1	10278290	10278291
1	10298916	10298917
1	10299339	10299340
1	10308543	10308544
1	10319840	10319841
1	10346240	10346241
1	10368707	10368708
1	10390957	10390958
1	10390978	10390979
1	10391513	10391514
1	10392589	10392590
1	10401538	10401539
1	10402713	10402714
1	10414075	10414076
1	10433264	10433265
1	10463307	10463308
1	10478707	10478708
1	10488702	10488703
1	10488859	10488860
2	10491371	10491372
5	10491857	10491858
1	10492632	10492633
1	10493680	10493681
1	10494464	10494465
2	10505550	10505551
1	10506231	10506232
1	10508817	10508818
1	10517417	10517418
1	10528131	10528132
1	10532775	10532776
1	10546260	10546261
1	10552856	10552857
1	10554322	10554323
1	10555920	10555921
1	10562558	10562559
1	10565638	10565639
1	10601126	10601127
1	10632834	10632835
1	10633460	10633461
1	10634863	10634864
1	10636727	10636728
1	10639823	10639824
1	10640030	10640031
1	10640415	10640416
1	10643703	10643704
2	10643711	10643712
1	10643793	10643794
1	10644025	10644026
1	10645334	10645335
1	10647099	10647100
1	10656927	10656928
1	10657974	10657975
1	10658442	10658443
1	10685783	10685784
2	10686459	10686460
1	10694566	10694567
1	10695928	10695929
1	10695953	10695954
1	10707492	10707493
2	10720337	10720338
1	10733379	10733380
1	10735864	10735865
1	10740155	10740156
1	10740469	10740470
1	10742573	10742574
1	10742946	10742947
1	10746111	10746112
1	10748250	10748251
1	10758573	10758574
1	10759196	10759197
1	10761476	10761477
1	10763337	10763338
1	10765292	10765293
1	10768877	10768878
1	10769624	10769625
1	10774456	10774457
1	10776514	10776515
1	10786999	10787000
1	10793586	10793587
1	10798374	10798375
1	10799719	10799720
1	10804873	10804874
1	10820805	10820806
1	10821029	10821030
1	10823180	10823181
1	10830115	10830116
1	10837251	10837252
2	10838414	10838415
3	10850451	10850452
1	10850818	10850819
1	10851692	10851693
1	10853184	10853185
1	10868799	10868800
1	10881336	10881337
1	10882707	10882708
2	10898902	10898903
1	10912344	10912345
1	10943746	10943747
3	11002761	11002762
1	11016420	11016421
1	11035329	11035330
2	11035381	11035382
1	11042943	11042944
1	11052421	11052422
2	11088681	11088682
1	11089028	11089029
1	11095497	11095498
2	11101137	11101138
1	11103105	11103106
1	11103713	11103714
1	11105118	11105119
2	11105885	11105886
1	11107917	11107918
1	11136289	11136290
1	11140159	11140160
1	11146271	11146272
2	11185834	11185835
1	11198634	11198635
2	11198990	11198991
1	11209674	11209675
4	11209978	11209979
1	11210326	11210327
1	11213888	11213889
1	11215770	11215771
1	11219105	11219106
1	11237658	11237659
1	11259021	11259022
1	11268222	11268223
1	11268465	11268466
1	11269098	11269099
1	11270574	11270575
1	11296350	11296351
1	11311320	11311321
1	11370338	11370339
1	11384712	11384713
1	11387136	11387137
1	11389324	11389325
1	11391705	11391706
1	11394086	11394087
1	11399217	11399218
1	11399246	11399247
2	11419743	11419744
1	11425717	11425718
1	11428840	11428841
1	11428921	11428922
1	11430174	11430175
1	11437485	11437486
1	11443302	11443303
1	11443764	11443765
1	11444088	11444089
1	11448680	11448681
1	11453291	11453292
2	11456907	11456908
1	11458918	11458919
1	11458972	11458973
1	11461496	11461497
2	11552573	11552574
1	11563458	11563459
3	11564173	11564174
1	11566444	11566445
1	11567585	11567586
1	11568075	11568076
1	11570220	11570221
2	11576490	11576491
1	11577347	11577348
1	11578656	11578657
1	11579952	11579953
1	11581617	11581618
1	11582905	11582906
1	11584324	11584325
1	11589199	11589200
1	11600149	11600150
1	11614902	11614903
1	11702402	11702403
3	11702418	11702419
1	11704314	11704315
1	11708393	11708394
1	11722280	11722281
1	11734865	11734866
1	11736110	11736111
1	11748849	11748850
1	11749454	11749455
1	11749525	11749526
1	11750251	11750252
1	11756650	11756651
1	11783932	11783933
2	11801470	11801471
3	11809623	11809624
1	11815835	11815836
2	11819434	11819435
1	11822248	11822249
1	11822330	11822331
1	11822392	11822393
1	11826917	11826918
3	11827578	11827579
1	11828988	11828989
1	11830385	11830386
1	11831547	11831548
1	11838653	11838654
1	11840023	11840024
1	11842546	11842547
1	11855805	11855806
1	11873458	11873459
1	11878787	11878788
1	11879856	11879857
1	11879914	11879915
1	11887789	11887790
1	11888627	11888628
2	11888765	11888766
1	11895160	11895161
1	11895876	11895877
1	11898850	11898851
1	11899195	11899196
1	11902285	11902286
1	11902482	11902483
1	11904679	11904680
1	11905243	11905244
1	11915546	11915547
1	11915666	11915667
1	11916106	11916107
1	11919464	11919465
1	11935176	11935177
3	11986042	11986043
1	11990108	11990109
3	11990190	11990191
1	11990292	11990293
1	11990421	11990422
1	11990603	11990604
1	11990897	11990898
1	11997520	11997521
4	11997989	11997990
1	12004615	12004616
1	12007310	12007311
1	12010942	12010943
1	12025856	12025857
1	12026180	12026181
1	12029736	12029737
1	12030654	12030655
1	12036221	12036222
2	12037121	12037122
1	12046299	12046300
1	12051851	12051852
1	12058354	12058355
1	12064158	12064159
2	12066308	12066309
1	12066837	12066838
1	12068753	12068754
1	12073506	12073507
1	12074089	12074090
2	12083807	12083808
1	12083890	12083891
1	12083905	12083906
1	12085042	12085043
1	12090388	12090389
1	12093767	12093768
1	12097348	12097349
2	12097904	12097905
1	12109301	12109302
1	12110132	12110133
1	12114030	12114031
1	12117721	12117722
1	12118189	12118190
1	12122441	12122442
1	12124276	12124277
1	12128222	12128223
1	12129439	12129440
1	12137234	12137235
1	12152121	12152122
2	12152179	12152180
1	12159483	12159484
1	12159816	12159817
1	12165863	12165864
1	12167518	12167519
1	12168454	12168455
1	12170451	12170452
1	12170939	12170940
1	12175738	12175739
1	12176429	12176430
1	12176829	12176830
1	12178957	12178958
1	12181631	12181632
1	12181906	12181907
1	12208222	12208223
1	12209577	12209578
1	12209692	12209693
3	12221483	12221484
1	12223594	12223595
2	12224142	12224143
2	12225808	12225809
1	12226621	12226622
1	12226945	12226946
1	12231063	12231064
1	12231684	12231685
1	12231881	12231882
1	12235003	12235004
1	12235971	12235972
1	12242720	12242721
3	12247234	12247235
1	12249130	12249131
1	12251812	12251813
2	12274052	12274053
1	12304647	12304648
3	12306903	12306904
1	12319677	12319678
1	12323459	12323460
1	12330740	12330741
1	12333490	12333491
1	12354213	12354214
1	12355713	12355714
1	12373045	12373046
1	12374178	12374179
1	12375568	12375569
1	12378646	12378647
1	12386934	12386935
1	12387700	12387701
2	12403710	12403711
1	12404559	12404560
3	12439764	12439765
1	12442095	12442096
1	12452763	12452764
3	12453551	12453552
1	12458710	12458711
1	12458742	12458743
1	12459603	12459604
1	12464087	12464088
1	12466980	12466981
1	12467023	12467024
1	12467628	12467629
1	12473638	12473639
1	12476673	12476674
1	12482218	12482219
1	12486252	12486253
1	12492716	12492717
1	12495174	12495175
1	12525279	12525280
1	12528744	12528745
1	12540204	12540205
3	12542551	12542552
1	12546658	12546659
1	12555183	12555184
1	12571498	12571499
1	12579202	12579203
4	12618889	12618890
1	12634067	12634068
1	12636077	12636078
1	12636952	12636953
1	12637827	12637828
1	12638739	12638740
1	12642605	12642606
3	12653487	12653488
1	12654356	12654357
1	12660002	12660003
1	12661413	12661414
1	12661924	12661925
1	12665869	12665870
2	12667409	12667410
2	12671195	12671196
2	12672224	12672225
2	12674679	12674680
1	12680161	12680162
1	12682494	12682495
1	12704095	12704096
1	12732392	12732393
1	12737962	12737963
1	12742843	12742844
2	12743725	12743726
1	12743728	12743729
1	12744128	12744129
1	12755143	12755144
2	12755218	12755219
1	12755697	12755698
1	12756896	12756897
1	12759754	12759755
1	12760521	12760522
1	12761283	12761284
1	12767777	12767778
1	12783156	12783157
1	12786087	12786088
2	12812458	12812459
1	12812631	12812632
1	12833103	12833104
1	12835683	12835684
1	12845006	12845007
1	12847652	12847653
1	12861464	12861465
3	12886099	12886100
1	12887631	12887632
1	12889431	12889432
1	12889518	12889519
1	12892604	12892605
1	12892957	12892958
1	12901114	12901115
1	12903367	12903368
4	12903391	12903392
1	12907002	12907003
1	12907033	12907034
2	12907569	12907570
3	12914745	12914746
1	12921334	12921335
1	12932460	12932461
1	12934349	12934350
1	12936379	12936380
1	12941507	12941508
1	12950139	12950140
2	12950281	12950282
1	12959450	12959451
2	12960557	12960558
3	12963623	12963624
1	12968762	12968763
1	12979161	12979162
1	12979462	12979463
1	12979514	12979515
1	12984482	12984483
2	12984935	12984936
1	12990371	12990372
1	12991959	12991960
1	12996351	12996352
1	12996365	12996366
1	13007808	13007809
1	13011742	13011743
1	13012266	13012267
1	13014528	13014529
1	13016337	13016338
1	13021027	13021028
